video_id,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20
PAHm7SEhhuw,-0.22051114,-0.11479542,0.1995248,0.08611323,-0.18709159,-0.137835,-0.11274499,-0.14115451,-0.01656683,0.030800633,0.009444386,-0.019709984,-0.09884128,0.081358604,0.15364425,-0.0044815186,0.012165359,0.09497155,-0.1512063,0.013599122
T1-k7VYwsHg,0.13364954,0.13286689,-0.027314749,-0.025824495,-0.12920085,-0.16303971,-0.23317958,0.017789152,-0.049723864,-0.103622094,0.050977863,0.13655521,0.11734544,-0.14503404,-0.108103104,0.10462358,0.136168,-0.01788516,-0.03828838,-0.0061725345
cUa93K56cc0,0.0500402,0.15977985,-0.08114328,0.0035161749,0.14413425,-0.28347522,-0.29905683,0.14474656,-0.19138813,-0.022370383,0.04340414,-0.020255523,0.1468213,0.0020597384,0.11411777,0.14012662,-0.00053662155,-0.099532686,0.01796696,0.018164635
jpH-8HiMCRI,0.20306309,0.20161079,-0.2015061,-0.041039556,-0.10845124,-0.2935466,-0.20388912,0.17968716,-0.14151375,-0.050415456,0.0421905,0.07428583,0.053286005,-0.023165986,0.023776622,0.041021254,0.0820805,-0.12346597,-0.05682675,0.026961047
L90R6PtxFKE,0.26253426,0.01280001,0.088991955,0.16415331,0.23593938,0.058136832,0.064459175,0.10329616,0.1767732,-0.21648696,0.04562235,0.10638313,-0.059748307,-0.032337777,-0.11495829,0.05767401,0.053982913,-0.0656045,0.09880793,-0.057404753
u_C4onVrr8U,-0.46108955,0.15193172,-0.132763,0.13456842,-0.06893782,0.010300562,-0.058874466,0.03671038,-0.06835196,-0.005346149,0.02273614,0.019899165,0.09780076,-0.08347571,-0.05029531,0.053693734,0.11112588,0.10864775,-0.16101465,-0.021113766
NHZr6P1csiY,0.058714263,0.035811223,0.028919581,0.1217962,0.081853814,-0.10079971,0.14735955,-0.0591777,0.040434442,0.062439553,-0.026634559,-0.08719518,0.13255617,0.03991296,-0.041450247,-0.034848414,0.024991658,0.1191016,0.018181235,-0.030623801
ufynqs_COF4,-0.2940466,0.17204128,0.043247774,0.09284997,0.03147418,-0.1466044,-0.062840156,-0.040114183,0.04543803,-0.121233255,0.2755857,-0.1590064,-0.013467897,-0.095973164,0.016900642,0.012311213,-0.025347328,-0.10245547,-0.06546396,0.10376075
D5D90CLAILY,0.12672392,0.16055149,0.19070916,-0.11869885,-0.04425872,0.01680065,0.22370504,0.16674352,0.015014933,-0.1817308,0.07970145,0.02798579,-0.24597959,0.078576006,0.16622448,-0.22583562,-0.04361308,0.07290082,-0.041340847,0.08419328
PZxyNX8J7Y4,0.016162291,0.14108548,0.07143365,-0.18953797,0.13290271,0.044479515,0.062940374,0.0035708025,-0.18728217,0.1381478,-0.06617822,0.10019347,-0.17724577,-0.14938802,-0.028562475,0.057593085,-0.019682933,-0.0722737,-0.039513692,-0.098344915
oY9GVZKwBhI,0.035634227,0.17379789,0.12465511,-0.24345642,-0.019377999,0.20618095,0.06564866,0.1052957,0.010849474,0.10372899,0.06494185,0.07422787,-0.033724777,-0.18087043,-0.072658576,-0.11890296,-0.03895985,0.013351875,0.1517423,-0.0811075
_zCDvOsdL9Q,0.18620151,0.0069332924,0.15480371,0.114930175,0.08202277,0.11488573,-0.23863335,-0.022928018,0.09560875,0.0026644096,-0.105982214,0.1257119,0.062981606,0.14393017,-0.017661285,0.012764532,-0.07399483,-0.09259379,0.04105187,0.1247035
u9Mv98Gr5pY,-0.23588455,-0.4549208,-0.13906775,-0.21357107,0.008486012,0.1346052,-0.057862565,0.04060411,-0.1483068,-0.041948225,0.11927788,-0.022021743,0.073249,-0.07716364,-0.028532565,0.16215007,0.02173527,0.022766497,-0.10268081,0.116773725
gDXwhHm4GhM,0.098154046,-0.26731437,0.07146233,0.067160204,0.05297346,0.017804861,-0.111839205,-0.19693074,-0.15406466,-0.11409442,0.006235212,-0.05586216,0.021383878,0.13487612,-0.035981942,0.057286017,0.08093872,0.105993785,-0.118848436,-0.105671026
sqkL6D0ScR0,0.288793,0.1319066,-0.09578094,-0.015349723,0.012650561,-0.070940405,-0.034890622,0.059883874,0.13874145,-0.021953173,0.067499965,-0.09447354,0.17667769,-0.021892471,0.04553006,0.111552276,0.11318386,0.13984488,0.13614227,-0.09299347
kJzSzGbfc0k,0.2590533,-0.06269866,-0.06187967,0.12880468,0.18375129,0.054669876,-0.026637323,-0.08861418,3.0586496e-05,-0.06411816,-0.07961904,0.060121395,0.027784985,0.056258537,-0.008543631,-0.16462557,-0.061377477,-0.07125069,0.009429015,0.0048819757
rRr1qiJRsXk,-0.016317427,-0.17056717,0.071180165,-0.18716165,-0.07500907,-0.025494814,0.09760824,0.03212453,-0.1825577,-0.096594386,-0.03928213,0.13829963,0.14618535,-0.047131084,0.013749583,0.03932172,-0.065202236,0.081756845,0.0012908708,0.03242934
KVit4vSAMsk,0.07961021,-0.14311914,0.06962814,0.17297457,0.011050181,-0.054387137,-0.117637396,0.012524484,0.18778998,0.21645322,0.12183817,-0.1342657,-0.011724662,-0.045690436,-0.12112307,-0.07015005,-0.068376936,0.02037679,-0.035987876,-0.044196002
34cHO5_LX9g,-0.25156546,-0.2941133,-0.21125321,-0.22036484,0.044793494,0.022378333,0.014105659,0.059586238,-0.005183438,0.08778762,-0.04014618,-0.06408451,-0.040310614,-0.19820702,0.00013595074,-0.007599419,0.019559726,0.031135412,0.015038254,0.09634146
9QojtREFuFU,0.19242898,-0.011083744,-0.00539573,0.04334238,-0.045535553,0.23123126,0.11515793,0.027631903,-0.05598361,-0.022128187,-0.07656677,-0.011637752,-0.08410218,-0.078759566,0.02634312,0.028466495,0.069840565,0.094285965,-0.016981043,-0.023106668
cZYNADOHhVY,0.111144125,-0.15374008,-0.11485986,0.0075883567,0.23861358,-0.09743436,-0.013018016,-0.19604586,-0.0880635,-0.04851821,0.025670953,0.12540314,-0.0068499,-0.084905714,-0.13110991,-0.021043418,-0.038032573,0.046918385,-0.1020975,0.12499505
DdLYSziSXII,-0.3733592,0.11300388,-0.13807203,0.09561822,0.0804362,0.13279739,-0.048539177,0.10831171,0.019128436,0.11741612,-0.046159938,-0.015353956,0.09362483,0.0052321674,0.009512894,-0.07054045,0.014002598,0.029454876,-0.003220874,-0.045101788
uovntV3ZMDc,-0.451423,0.24235028,-0.0058176434,-0.017697446,0.021357851,0.106941424,0.023270547,0.049692422,-0.11384294,0.062284,0.0025461316,-0.04975896,0.05740654,0.09068538,0.029373707,-0.030384568,0.20939076,-0.13617633,0.21381256,-0.050754193
N4MtzsregT8,0.023540825,-0.0046932837,-0.08762836,0.07421408,-0.06594293,0.089792065,-0.14918679,-0.1831687,0.11442412,0.10506693,0.3003382,0.19659835,0.06869751,-0.1599959,-0.059255503,0.09250225,-0.17989275,0.034647774,-0.15069562,-0.19142191
T4FAg5A4wQk,-0.39935005,0.22810027,0.1058015,-0.014984503,0.048346844,0.00032851845,0.23279847,0.042654287,-0.10009787,-0.06355219,0.041782692,-0.013895972,0.055564266,0.046705734,-0.025878496,0.0031381566,0.0030542836,-0.24207194,-0.068860136,-0.05029513
t6rHHnABoT8,0.1137324,-0.14815588,0.11619702,0.17918387,0.07552117,0.049815312,-0.052872673,-0.06792252,0.11074128,0.0013124198,-0.05963059,0.121971026,0.032809984,0.1772527,0.043732777,-0.18041615,0.086826414,-0.14488637,-0.007962945,0.026032113
vjSohj-Iclc,0.09695271,-0.10867945,-0.1681684,-0.020045117,-0.09122931,0.038946193,0.13601317,-0.092342585,0.05100125,-0.04697882,-0.26191813,0.057268687,0.1298527,-0.066985205,0.055408433,0.011170853,0.15522708,0.10517544,-0.064383686,0.032823034
uxbQATBAXf8,-0.11620924,-0.24109499,0.032111615,-0.06549074,0.104592726,0.013664015,-0.11158319,-0.15457866,0.051809326,-0.07863242,0.19237624,-0.08869068,-0.02548363,0.043293435,0.010479391,-0.16227868,0.03492741,-0.014261299,-0.04752639,-0.043838006
oSEeK9yDNQI,0.034657754,-0.17674041,-0.115810536,-0.07164639,-0.019352423,-0.12767114,0.04979828,-0.21119098,-0.0960396,-0.022463419,0.070819974,0.05516748,0.122474685,0.14513698,-0.007691513,0.027302884,0.03543832,0.018488549,-0.18104535,0.055352017
y_WoOYybCro,0.05809184,-0.0013343319,0.09861153,-0.08414857,0.061387807,0.02025026,-0.08978428,-0.14130713,0.037592173,-0.021267772,-0.081384934,0.0902322,-0.07853302,-0.09426853,0.03609524,-0.0457886,-0.021198977,0.2063906,-0.11522397,-0.02704496
xNkLDa3_nnk,0.16219735,0.11320028,0.071623266,0.1276004,0.27559963,0.06988402,0.02177953,0.027999466,0.0903981,0.069678746,0.07293038,-0.05763749,0.17588897,0.03892229,0.09198835,-0.011793176,0.0045247553,0.017667541,0.07874871,0.0073796767
iILJvqrAQ_w,-0.37841898,0.0076968055,-0.093861386,0.17907323,0.088076144,-0.073248744,-0.15887314,-0.016865496,0.11985945,0.016792506,-0.0541931,0.044053577,-0.1381207,0.016752185,-0.0513373,0.06775334,-0.10108086,0.1403523,-0.07715487,0.113195986
2PH7dK6SLC8,-0.34265614,0.24118623,-0.1453936,0.07560961,0.011557698,-0.06666863,-0.013866931,-0.05361789,0.16465598,-0.1740874,-0.06436517,-0.086730905,0.07301435,0.04668458,0.0382426,-0.12697972,-0.04994709,-0.14982395,0.033522625,0.058062542
0zZ0Y_UZRBw,0.032161467,0.17108382,0.068396196,-0.33800843,-0.15410608,0.08257833,-0.106034145,-0.29015163,-0.08744381,0.076661624,-0.07143076,-0.0618893,0.11267601,0.13512474,-0.050939456,-0.036149815,0.028028604,-0.08566609,-0.0627318,0.021357087
V6ElE2xs48c,0.07771938,-0.22024103,-0.22921808,-0.041675687,-0.049318455,-0.14226057,0.04028654,-0.2912386,-0.06644043,0.022743016,-0.18047403,0.082465135,0.030058157,-0.08328993,0.042778537,0.07057149,-0.14493537,-0.07175533,-0.055637922,-0.11283436
JefYnYIXY_8,0.0853132,-0.044958517,0.016882543,0.04936347,0.25944716,0.020144135,-0.062397562,-0.12883832,0.030507883,-0.028444253,-0.095854126,0.09955842,0.12724163,0.08778028,-0.055205844,-0.2482408,-0.09042077,-0.03403339,-0.06044819,-0.121325165
8h--kFui1JA,-0.36688232,-0.0055506723,-0.08498016,0.17476583,-0.017618503,0.034802057,-0.1546446,0.015805125,0.03737375,0.10803596,-0.12250332,-0.018361853,0.045113917,0.026946388,-0.020696456,-0.12851365,-0.05739514,0.021939002,0.0067304214,0.05524559
R9YYmoJjBxI,-0.3514459,0.22632928,0.020292362,0.038271815,-0.07672489,-0.030197233,0.04897997,-0.033149127,-0.06570971,-0.028023474,0.12003456,0.0012414958,-0.022297457,-0.19139983,0.16718306,-0.13455813,0.07728956,0.04729788,0.02227239,-0.13257155
c0bsKc4tiuY,0.18176419,0.16593936,-0.003821369,0.042584356,0.16299513,0.06394605,0.008614425,-0.114599824,0.100687005,-0.014613405,0.034105882,0.11845821,0.13414364,0.050728723,0.059930243,-0.017141053,-0.11534795,0.053772073,0.14519341,-0.08782205
5ek2W8hUvGw,0.09039723,0.12769529,0.107988074,-0.044083834,0.20783761,0.033410788,0.08324887,-0.11380555,0.008922217,0.10651355,0.152404,-0.0060539935,0.052462976,-0.11676671,0.17301942,-0.010940554,0.08718803,0.019641396,0.10242712,0.0894815
nNZrc_XvF30,-0.42555332,0.20128039,-0.07681427,0.035733614,0.1991657,0.04671361,0.027374642,-0.016777802,-0.08555855,-0.014199875,-0.047088288,0.17137997,-0.23418687,0.025875155,0.1638127,-0.06590894,-0.07301399,0.03592902,0.023339923,-0.077653304
CT-orZzuN2A,0.021276057,-0.25127578,0.19137189,-0.06177275,0.08116577,0.015281282,-0.28722262,-0.0580529,0.09146821,0.009726211,0.057397306,-0.09627756,0.024042916,0.08533302,0.1235832,-0.039293855,0.113176726,-0.1015789,-0.071436346,0.018289074
USXoINPEhoA,0.19379503,-0.07535283,0.043855116,0.08782642,-0.04219041,0.075938195,0.076199345,0.12565036,0.22068755,0.13363579,-0.02666039,0.13774095,-0.06332545,-0.019062527,0.20250796,0.04125867,-0.053727992,-0.08934724,-0.0010950398,0.22520576
FUQexMOrDBI,0.17449525,-0.10450885,-0.16025028,0.10556252,0.0669004,0.0514061,0.05564785,-0.007061355,-0.13765602,-0.0107956305,0.10062085,0.044780456,0.008297503,0.19915748,0.19714248,-0.008646654,-0.029782522,0.0392028,-0.09301285,-0.12904058
EQ748TZcuqs,0.21298714,-0.015042853,-0.08578446,0.17216566,0.21205896,-0.12461239,0.120882824,-0.031426374,-0.02895533,0.059069596,0.06286433,-0.051702134,0.02121086,0.049094018,-0.04154544,-0.06870212,-0.069884464,-0.05536596,-0.022071164,-0.090328164
ESKmRiLjNpg,-0.11034486,-0.076185405,0.0064443136,-0.043183535,0.007340975,0.04588714,-0.13508214,0.16097023,0.1436049,0.15148857,-0.00084324926,0.2281882,0.13555785,0.119325586,-0.25094765,-0.15340549,-0.1293251,0.0672769,0.1039839,-0.11114844
NJu6uMYQWAE,0.104301214,0.16262694,0.16104858,-0.21112317,0.07488827,-0.05688104,0.011099469,0.065894485,-0.0057647545,0.1131858,0.025396168,-0.09387232,-0.018765215,0.0053559584,0.0095277615,-0.040513508,-0.15657166,0.2378091,0.042474564,-0.18501969
TuPT8ZF0Vl4,0.10275136,-0.1857685,0.13457184,0.21676621,-0.14868757,0.03147409,0.09566644,-0.10935621,-0.036902692,-0.17296149,0.068819225,-0.078685425,0.080657646,-0.2614888,-0.08209053,0.037488766,-0.21643265,0.02479684,-0.017398786,-0.115629345
M-wat3TSQqY,0.24444708,0.18338194,-0.023780718,-0.06625062,0.0026598927,-0.24944246,-0.27788728,0.17970972,-0.064972684,-0.017377488,-0.030783523,-0.038355373,0.09375137,-0.059957955,0.14274278,0.055077042,0.0055528404,-0.08059851,0.042068813,0.028245669
oSQZ9NiLoxg,0.16920197,0.05176097,0.17665131,0.029565942,0.032427948,0.06728947,0.13614535,0.010693606,0.10006825,-0.05876303,0.009717658,0.05538611,-0.045318093,-0.07085214,0.03485869,-0.00047549605,-0.19619168,-0.003806266,0.027615895,-0.05129843
ouWuzQb9vNg,-0.001886636,-0.19610195,-0.070527785,-0.027382933,-0.34041628,-0.17924112,0.063653916,-0.22880451,-0.058663562,0.119967364,0.12818345,0.11320056,-0.0072273575,0.011772746,-0.037029468,0.033346653,-0.13118058,0.04171227,-0.04138476,-0.12237807
DZJod5hUqx4,0.12879327,-0.011815045,0.16705075,0.18699288,0.04208738,-0.040381923,-0.13309686,-0.1301535,0.114714555,-0.062681854,0.068575874,-0.068145536,0.05295821,-0.12339556,0.035027698,-0.09831468,0.0036214367,-0.072621405,0.011098871,-0.10594433
x_joMJBrT34,0.32199603,0.19348522,-0.15984915,-0.06100385,-0.026502721,0.05624459,-0.0046923496,0.06691354,0.1366256,0.0041830167,0.06652586,0.09150832,0.026764821,0.13041818,0.123810664,-0.030360634,0.0876884,-0.21209897,0.07273393,0.036986526
RMWTNik9i_8,0.02875609,-0.3645227,0.1329939,-0.11958437,0.13509372,0.1220121,-0.21099915,-0.05058672,0.023146538,-0.121852085,0.13873231,0.07826423,0.034404736,-0.06302122,0.01849405,-0.06421838,-0.002760074,0.008301133,-0.02266749,-0.071706675
eP33TkuI9vI,0.06662898,-0.018785382,0.11242956,0.042250305,0.07754556,-0.06931898,-0.044242524,0.18396895,0.16194241,-0.008779481,0.00071451813,0.22176701,0.13016966,0.12824993,-0.18108034,-0.079453945,-0.08712725,0.04109334,0.03981248,-0.017478459
YYLzss58CLs,0.2140303,-0.10040042,-0.119447276,0.05735442,0.022245338,-0.0074768886,0.012922477,-0.079164624,-0.06667314,0.033842407,0.033957392,0.07421949,0.05519138,0.1708893,0.065852486,-0.005352037,0.000119431876,-0.15449147,0.12292524,-0.039601967
0XuOkYlUWIs,-0.109544754,-0.21627286,0.08552242,-0.09272224,0.1350939,0.004223056,-0.06556926,0.16255039,0.016446805,-0.009759851,-0.037472107,-0.027532432,0.092019185,-0.07707938,0.09387539,0.1325444,-0.11531948,-0.11905816,0.07146101,0.00392534
cclI_B8TYdg,-0.05183643,-0.13810545,0.25084436,0.025335096,0.00939169,0.17766327,-0.016309962,0.0985626,-0.1899346,0.06512957,-0.10505832,0.07157982,0.049768243,0.14312598,0.08586669,-0.015038585,0.047364302,-0.04785127,0.033361103,0.18821844
WbgIREVg2JU,0.15505104,0.26252466,-0.05044298,-0.2318455,-0.20990068,0.108158804,-0.18969642,0.08484772,-0.005247101,-0.06654722,-0.09595485,-0.054711513,0.0521486,0.15183105,-0.0983239,0.02925672,-0.027608752,-0.1695393,-0.039217923,0.015772453
HDYJVmoWoyA,0.097830325,0.04661628,-0.006680469,0.14301758,0.17631772,0.033157133,0.0906546,0.0015638322,0.041068546,0.012000613,0.1812039,-0.14028591,0.17054795,0.00677387,0.02176842,0.07579593,-0.025822703,0.046899717,-0.057053525,-0.051044945
NgloGi5xEa8,0.22530627,0.23516864,-0.0055297744,-0.07760513,0.15197083,-0.31420735,-0.18004309,0.11708744,-0.05258237,-0.009225979,-0.08364707,0.08689621,0.10904692,-0.15195653,0.06294826,0.039497625,-0.065075725,-0.0038873637,0.11973241,0.06850058
A9QDgSTVhyM,0.13003105,-0.08654569,-0.04298788,0.06251562,0.1161737,-0.046664774,0.07167645,0.10172753,-0.16886869,0.11969469,0.03386064,-0.05826799,-0.09713936,-0.0098145455,-0.10298082,-0.107381694,-0.1462881,-0.06592327,-0.13749366,-0.085831776
EGV9Ms9EHcg,0.009854957,-0.019510029,-0.061851095,-0.09452313,0.028366683,-0.022696935,-0.01844465,-0.15589324,0.03355284,0.20711488,-0.20660044,-0.07906727,-0.10744411,-0.02055085,-0.045197245,-0.17921658,0.018054012,-0.020149969,-0.15562893,-0.15751587
Kc6CIwBVo5s,0.13138355,-0.048690032,-0.12080238,0.10246336,0.07800355,0.07736348,0.027372478,-0.006572943,-0.27709058,-0.030686483,0.0899909,0.1441192,-0.012753364,-0.11714364,-0.016720181,-0.1395172,-0.030044224,-0.03835057,-0.0943404,-0.022363853
FepIkIILumA,-0.028318405,-0.10435221,-0.16544373,-0.06283504,-0.18250653,0.013652511,-0.034583986,-0.19043483,-0.051887497,0.07177267,0.13037264,0.011338672,0.09063575,-0.15409026,0.11277366,0.06872807,-0.038930796,0.08990271,-0.124287225,-0.0574664
86ysRAffCpI,-0.16028482,0.13734408,0.16936077,-0.09322144,-0.025499025,-0.035804138,0.08460604,-0.04334083,-0.092272736,0.24608958,-0.16820821,0.076727934,0.10712665,-0.0022512164,0.13670963,0.076902054,-0.058572337,0.05485829,0.024317563,-0.07515417
mmP1aHJjJ-U,0.010467455,-0.020842845,0.21004218,-0.27946806,-0.030407477,0.13524686,-0.07389456,-0.13768812,0.050060466,-0.03374613,0.012420237,-0.07550667,-0.12807928,-0.034939196,-0.25753355,-0.1009798,0.12104091,-0.01997979,-0.14328867,-0.13530521
S9ibNh16xfs,-0.12005183,0.2419928,0.07819659,-0.0062150806,0.088110395,0.13138334,0.12003402,0.1265027,-0.27580363,-0.11697191,0.014593773,0.16103661,-0.10572401,0.022258773,-0.013301654,0.1328198,-0.040643476,0.18887185,0.004166266,-0.023252359
0fepqIO57f8,0.027803332,-0.14107242,-0.10065022,-0.019387849,0.06168178,0.16687375,0.062535904,0.07058816,0.082136735,-0.012890413,0.040552035,0.048831083,0.13806129,0.11609476,0.049483873,0.05370464,-0.019249877,-0.15905155,-0.1443545,-0.012858376
YrlVffqU7sY,0.20662075,-0.12492713,0.04497827,0.060789883,-0.0626504,0.09520715,0.1258272,0.089314595,-0.30170003,0.00993336,-0.065747626,0.09298989,0.09907484,0.043848544,-0.024284147,-0.08421141,-0.022462802,0.004777734,-0.2295903,-0.10881361
VYOjWnS4cMY,-0.4348215,0.01037351,-0.09622555,0.031596746,-0.053863093,0.03554397,-0.0762827,0.18834504,0.07232526,0.1608744,0.09399778,0.12493327,0.086582586,0.094495624,-0.16192771,-0.056410857,-0.013651945,0.013699014,0.051668067,-0.10928822
Hzk1bM2vVFU,0.24844652,0.105955444,-0.11687946,0.09932858,0.18563792,0.038561456,0.032441437,0.013865624,-0.21200742,-0.08813113,-0.05113463,0.13707365,-0.041317593,-0.09111655,-0.22177397,0.072155595,0.049599268,-0.1425288,0.20516439,0.024197107
UE-kaxIiNPQ,-0.15254864,0.2869525,0.25101173,-0.15695876,-0.23738328,0.031574726,0.17284848,0.12628978,-0.09159487,-0.017785698,-0.048744287,0.088679895,-0.09601471,0.030663794,-0.040091194,-0.026803086,0.090953045,0.10653719,-0.111582085,-0.068289734
-66xHRJSPxs,0.08010842,0.043864876,0.017422883,-0.08992441,0.10365742,-0.097520515,-0.07280183,0.055614695,0.27744427,0.06568571,0.082996994,0.08941304,-0.04294657,-0.11792541,0.054080352,0.041480552,-0.10989701,-0.047716025,-0.039366633,-0.020071061
ijwHj2HaOT0,0.1132389,-0.025596848,0.04057776,0.092901565,8.692965e-06,0.04430087,-0.010485649,0.10100256,0.20226596,0.1722351,-0.011629526,0.07181708,-0.010860607,0.009859123,0.2131006,-0.019680278,0.007523385,-0.084880434,-0.018760111,0.252345
l2P2qbr-_Ps,-0.365703,0.09222236,0.08430006,0.08637872,-0.007546369,-0.16667476,-0.073344104,0.119680986,0.1089512,0.09783692,-0.030345112,0.05306816,-0.0012989864,0.13113853,-0.009735427,0.070538804,0.008495604,0.04461253,-0.017007172,-0.13694794
9o-gcCwMOgA,-0.0003029555,-0.18659434,0.26613033,0.31565902,-0.2602624,-0.08509752,-0.09008905,-0.12060337,0.038918845,-0.034264877,0.034309134,-0.07509303,0.022716012,-0.23553576,-0.062446997,0.042811636,-0.15330668,-0.09413854,0.059326388,-0.054328747
nd4cLL_MP7M,-0.25415626,-0.10944185,-0.07966559,-0.17743054,0.17738068,-0.11745781,0.16679415,0.0950675,-0.16479802,-0.031953365,0.12380175,-0.071333066,0.08139616,-0.0065444238,0.060934044,0.11243231,0.051204108,0.007045095,0.054226663,-0.065801516
vug4bROR79I,-0.060966253,-0.22064209,0.03974883,0.2233134,-0.3785315,-0.087892264,0.03328363,-0.0724978,-0.09221093,-0.023090102,0.015050128,-0.21418579,0.13804758,-0.1895463,-0.07078075,0.038750775,-0.16999082,-0.13499492,0.11877446,-0.08626928
-e-xXN-tcFU,-0.46863312,0.004511537,-0.08143851,0.045788333,0.00032365415,0.014780268,-0.056732014,0.027763158,-0.020137262,0.016090773,-0.030619662,-0.083241135,0.058634836,-0.04998113,-0.10482626,-0.09362018,-0.004889521,0.104737885,0.08065614,-0.028698612
4HX6R88QZB0,0.07720252,-0.006365114,-0.033395786,-0.0633589,-0.007704906,0.11498033,0.14056417,0.106388316,0.17957844,0.07163767,0.09816936,-0.05203428,-0.01992131,0.0789915,0.18444982,-0.036066733,-0.08048923,-0.1660024,-0.13337764,0.03358294
STVXHhTdjW4,0.1194626,0.23937345,0.1755865,-0.29950228,-0.24652481,0.06412459,0.10713242,-0.01476983,-0.037582733,-0.079167664,-0.19477148,-0.077894814,-0.008681778,0.08497421,-0.037938096,-0.30090633,0.025416896,0.15290457,0.010195552,0.07617899
bK0TEqDtkK4,0.04215891,0.053127646,-0.15812807,-0.08125591,0.03533914,-0.15221131,-0.033936746,-0.0422643,-0.100601554,0.052237935,0.015254661,0.0100769475,0.15780886,0.0629562,-0.04195663,-0.06462616,-0.017601876,-0.07876877,-0.19400108,-0.085440286
xrMfUeOPWto,0.20458506,0.00906807,-0.09376102,-0.034116507,0.021306966,-0.12617922,0.1408706,-0.22952975,0.12438985,-0.05334823,-0.01376738,0.14245899,-0.05428182,0.023393577,-0.077001624,-0.13037519,0.17506883,0.08321437,0.12932879,-0.03604802
lpFEpDPf490,-0.000285998,0.1102467,0.27251717,-0.30801618,-0.27785233,-0.09511791,0.16880243,-0.08910768,0.03254929,-0.02779498,-0.029019646,0.025461601,-0.05136488,0.075643174,-0.16817804,-0.043989763,0.15785135,0.09301685,-0.05059449,-0.00041143456
SoKQzAhXkbw,0.1416307,-0.017315121,0.121955045,0.043278858,0.235455,0.13776611,-0.037141643,-0.12846386,-0.02044474,-0.0676942,-0.011768151,-0.039006446,0.012933571,0.034676332,0.0020338949,0.022444349,0.0050020246,0.17510122,0.08820762,0.053777512
0l35jAGQPOI,0.13236332,-0.075339034,0.029972253,0.04085799,-0.04132824,0.0144664645,0.26055872,0.12297006,-0.10713437,-0.12290646,0.06854534,-0.17697546,-0.012473036,0.028723037,0.10500493,0.034681156,-0.13270852,0.2394759,0.030680243,0.19133031
KUUjtUP2CrE,-0.46721166,0.17502245,-0.06646053,0.11956673,0.076220505,0.15424608,0.076282516,0.16336857,-0.1069856,-0.0014543757,0.036725007,-0.107950225,0.050770838,0.13450314,0.056258,-0.06990276,-0.027540822,-0.13948569,0.13694839,-0.092567325
4lm75v4Ndlg,-0.059759244,0.013633672,-0.24008548,0.012664847,-0.16471055,0.17654255,-0.03584502,-0.0618977,0.10995672,-0.056263443,-0.00819134,-0.014294567,-0.10874328,0.091065235,-0.018536802,-0.051494174,-0.06469278,0.078403786,0.012800558,0.037336107
6mkLWGy6Y3k,-0.35594606,-0.21069786,-0.03539847,-0.09373735,-0.18087453,0.065771274,-0.056411617,0.033697654,-0.0073243286,-0.052394796,0.09103884,-0.016667645,0.05600058,-0.099656895,0.09466553,-0.008505328,0.15774639,0.20144163,0.009801736,0.17436427
IgEcA4RT3tw,0.051882043,0.0111535285,0.14466552,0.043430157,-0.15936652,0.018969722,-0.012823354,-0.03281768,0.35115415,0.040032633,0.01897756,-0.14016642,-0.072677344,-0.27622956,-0.12669818,-0.0804124,0.070691854,-0.009983734,-0.12658408,-0.051775437
a6D9ksDanh0,0.09072146,0.12974763,-0.02067222,-0.10390158,-0.13067514,-0.11251101,0.07858597,-0.0312802,0.20772174,0.0662163,0.015888683,0.0065533593,0.09957363,0.059542462,0.15642904,0.17134036,-0.030258253,0.050821014,0.027985672,0.17053364
sw-l5SW5hik,-0.10375695,-0.08279014,-0.017125119,0.113938674,-0.17637575,0.0035452172,-0.17051162,0.014983332,0.102461405,0.2853792,-0.058896564,0.034126922,-0.07161317,0.06406174,0.09216188,-0.10225276,0.14024845,0.0059025493,-0.11907966,0.07492277
p8npDG2ulKQ,-0.31305072,-0.006407297,-0.15559387,-0.08796932,0.11531402,0.09857304,0.049843263,0.059656277,0.079644516,-0.04087872,0.11696854,0.11493264,0.15624464,-0.07675133,0.0124345925,0.010796163,-0.13955137,0.058504105,-0.12022147,0.024412623
IB8_pdzWy6Q,0.092102125,0.038385246,0.24711646,-0.10951091,0.0811873,-0.005783476,0.10128314,0.10464206,-0.029021125,0.029008448,-0.005621128,-0.022255497,-0.15966842,-0.124555185,0.13133201,-0.042024575,-0.019718882,-0.029307269,-0.059261974,-0.041914463
ife5Zij94_E,-0.45711583,0.0918084,-0.095747456,0.030960113,-0.013075404,0.069820926,0.08372134,0.049198426,0.036767498,-0.10998766,0.012091689,-0.037619438,0.002016008,0.07246466,0.08434047,0.0877908,-0.051686913,-0.06891188,-0.17135026,-0.013426585
kG41zm8HGSE,0.24501364,0.14718682,-0.17424695,-0.08239633,-0.16356942,-0.17872131,-0.10495259,0.08486961,-0.24916887,0.028682612,0.10577433,0.08786371,0.08098909,-0.031992093,0.054504998,0.042406734,0.12324613,0.04387803,-0.0667728,0.02518868
feYykx3Fq-k,-0.11227724,0.14309458,-0.026722305,-0.0026405305,0.17643052,-0.06962414,-0.020493917,-0.07153016,0.006986337,0.13741273,-0.12044665,-0.17477757,-0.10502465,-0.12266891,-0.149689,0.01699895,-0.0033499934,-0.12262973,0.002352438,0.023808647
